,Train Loss,Train Accuracy,Val Loss,Val Accuracy
1,1.2852443496174282,0.5496333333333333,0.7136942879782783,0.7479777777777777
2,0.7735227045377095,0.7293222222222222,0.5744296878284878,0.7954111111111111
3,0.6671912030325996,0.7640777777777777,0.5231337764104207,0.8131111111111111
4,0.6102582873662313,0.7829666666666667,0.4672393257459005,0.8322666666666667
5,0.572781865480211,0.7953666666666667,0.44703838028377957,0.8399666666666666
6,0.5390749502499899,0.8077222222222222,0.4348254276275635,0.8438444444444444
7,0.5200639978832668,0.8158444444444445,0.41563777904510496,0.8525666666666667
8,0.5049332578659058,0.8200333333333333,0.40521432932747736,0.8552888888888889
9,0.48694224936697217,0.8267333333333333,0.3996376305792067,0.8574444444444445
10,0.47784278008672926,0.8301444444444445,0.3920555903540717,0.8601
11,0.4634546874364217,0.8346,0.38813787581125897,0.8619888888888889
12,0.4560215188132392,0.8375,0.38203766838709513,0.8640888888888889
13,0.447344273715549,0.8400222222222222,0.3799702640268538,0.8653
14,0.4408057894388835,0.8430333333333333,0.3770415483845605,0.8666555555555555
15,0.43863526572651335,0.8436555555555556,0.37515332918167116,0.8670222222222222
16,0.4328511309093899,0.8456333333333333,0.3724265141963959,0.8681222222222222
17,0.43220860623253715,0.8473666666666667,0.37218190107345583,0.8680444444444444
18,0.42805766241285537,0.8482333333333333,0.3710315678331587,0.8684333333333333
19,0.4302683599895901,0.8462333333333333,0.37296959172884625,0.8679111111111111
20,0.42610746199289956,0.8489111111111111,0.3716925627125634,0.8683333333333333
